id,evaluation
17789479,black
33342378,white
14657290,equal
25415956,equal
27290569,white
18432620,white
28969643,equal
25692866,white
1864255,equal
973765,black
5634209,white
27308316,black
2865375,equal
16284234,equal
14071242,equal
19608440,white
5113862,white
10984899,white
23973800,black
2420104,equal
17660170,black
13821168,white
3799407,black
25964300,white
7728011,equal
11591847,equal
14878600,black
5019267,white
8079539,white
17030359,white
35505528,white
15551461,black
8387180,equal
765221,white
6753266,black
1528055,white
8406555,equal
26224136,white
1075340,black
35372188,black
32817809,white
20873087,equal
8429898,white
12346454,white
8509653,black
52641,black
12744815,black
35930490,white
27054988,equal
29973737,equal
5654769,white
23128405,white
2157746,white
35106359,white
16885014,equal
33399136,equal
35283479,black
34594008,white
8742060,black
21312558,white
18651478,white
5055092,equal
13329395,black
6879783,black
20260757,white
34264818,black
35511471,black
3086456,white
31167398,white
26850482,white
16911459,white
28756293,equal
20969716,black
19188549,white
13365599,white
22443816,white
11595010,equal
23892621,white
36875022,black
29325150,white
29132934,black
6626713,equal
6433356,equal
10000552,white
1427710,equal
14151428,white
19177820,white
19250527,white
28270357,equal
8190168,equal
16054228,white
33129785,equal
28541068,white
31419645,equal
28801299,equal
33550770,white
9905386,white
12227901,equal
24370725,white
10853262,white
16952491,white
19172259,black
4916891,equal
19413199,equal
36237361,white
25947992,black
27317356,equal
20906242,equal
7797867,equal
23681034,white
23532497,black
6160422,black
3911454,white
35738701,white
5452448,white
26206599,equal
29792131,white
32160244,equal
341250,black
12689503,white
27759224,black
24178778,white
22312218,black
7709816,equal
22221926,black
3567305,black
8589948,white
2357082,white
13789,black
34762324,black
17647585,black
132570,equal
25543113,equal
22878830,white
16088104,white
11347066,equal
29382363,equal
26907286,black
4130903,black
12272484,black
1054764,equal
20844904,white
17658379,equal
6577132,white
15550820,white
12292295,black
5071388,black
34975083,equal
8348597,white
29910459,black
20147069,equal
37131795,white
24347844,black
28049675,white
10479666,black
30066484,equal
1214717,equal
20222349,white
6190841,equal
16586412,black
22323441,white
16207732,equal
31764024,black
7689792,white
20157830,equal
10280472,black
6496340,equal
27931055,white
9815904,white
23469052,white
25145752,equal
35768455,black
30142990,equal
22429139,white
19105640,black
24110304,black
3878467,white
9862247,white
17431734,black
19390994,equal
28339583,white
4027936,white
4455590,black
14551353,black
33519844,black
31764900,equal
18000995,white
25208322,black
12984780,equal
36940218,equal
23588803,black
16274131,white
25897388,white
7659905,white
28107348,white
21130342,equal
27945800,equal
10513357,equal
14075963,white
16770847,equal
33374209,equal
33576165,equal
9739698,black
9069589,black
28026528,black
2635112,white
656757,white
10809017,equal
4352011,equal
5765936,black
31692928,black
23123738,black
13506666,white
9484548,white
2166486,black
27241245,black
9472806,equal
8744463,black
22602517,equal
10435983,equal
9107306,equal
597612,white
32153093,black
33387336,white
17669922,black
12131399,white
1785530,white
7852948,equal
19683794,black
8637934,white
34391903,white
12531489,equal
28783107,white
29020987,black
33547427,black
22792828,white
31599817,equal
4055382,equal
592037,white
21061752,equal
8722847,equal
18470625,white
20436045,white
4571463,black
8250024,equal
20114229,white
5868341,black
22519318,white
36373548,black
21417707,white
2616181,equal
10979433,white
14441581,black
8363306,white
6515672,black
35300485,white
18233886,equal
30429504,black
26808376,equal
35399252,equal
9003601,white
5295629,equal
35806231,white
24236333,equal
30991753,equal
1699327,black
25651668,equal
10361225,black
9731576,black
23682891,white
643592,black
30681307,white
27651145,black
978054,white
32951719,equal
19590729,black
7171518,equal
25423030,white
14673157,white
31271321,white
17896853,black
32765671,equal
11867945,black
8965569,black
9011051,black
19468557,black
23626175,white
10345634,black
11852288,white
26541999,equal
11148291,equal
36023148,black
17415224,black
4062743,black
22185165,black
12161749,white
16306914,white
14689467,white
2462339,equal
4455081,black
27892247,white
15897292,equal
10581938,white
7084064,black
18916967,white
10251082,equal
17652960,black
30495818,white
22046099,white
9867905,white
9278265,black
33445107,black
18005718,white
18285086,black
20337567,black
23335550,black
30395840,black
26321255,black
35786996,black
36750601,white
35123842,black
19901069,white
33759701,white
14878453,white
23818123,black
5255910,white
10570212,equal
14913629,black
9719005,white
11831415,equal
15193035,black
36968097,black
17130589,white
14699296,white
11431850,white
30587918,black
20002622,black
19703146,white
16598550,equal
8979211,black
6019925,equal
29882822,equal
34310290,equal
12389333,white
22110728,equal
32903260,white
12843468,black
25897819,white
21750549,equal
28952996,white
3393440,white
4450072,white
33692060,black
11902454,equal
1111182,white
600416,equal
22524085,white
34010600,equal
7317538,white
36088522,white
995467,equal
33287230,black
18751691,white
30430309,white
25924074,white
24272470,black
15727394,white
16879758,white
14960833,white
22139397,equal
26981459,black
13043756,black
27767142,white
18212300,equal
6035511,equal
36404606,equal
33449517,black
35884981,white
14695669,white
22223340,white
6151743,black
9245152,black
30043070,white
499592,equal
2268564,white
14269304,equal
6489200,black
34479548,white
16647185,black
32334220,white
4959335,white
26072559,equal
29472966,white
30496695,white
8828304,black
35945940,equal
8097016,white
22509094,equal
4106831,black
14550632,black
18267061,black
29850096,black
14389908,equal
13231725,white
25524327,equal
30879328,equal
34820578,equal
5755356,white
3018882,equal
34501043,black
25036035,equal
28901611,white
26392747,black
28772975,equal
24287081,white
10727092,white
23169636,black
1949724,white
26555881,white
1979328,black
31207906,equal
7154608,white
27293823,white
20452418,black
2466436,white
2649613,black
28800190,white
36091380,white
6700367,white
28433914,black
15184753,white
27318070,black
22744212,white
2315576,white
956469,equal
3507188,equal
11365404,equal
1093536,equal
4088520,black
19646771,black
30860300,white
16891930,equal
11670564,white
18183792,equal
33192130,equal
883761,black
27355962,black
13799978,white
7861270,black
17272264,equal
37142432,black
22073891,white
31040339,black
4380989,white
3124464,black
2739065,white
19511821,equal
4197920,white
23121581,white
33246832,white
34161159,equal
23301659,black
35037495,white
7810769,equal
122282,equal
16090299,black
4424624,black
14690281,white
34568757,black
28468948,white
136924,equal
157504,white
1439737,black
18453221,equal
27181955,black
19372606,black
15050225,black
9320350,equal
28239320,black
9533686,white
30899542,white
19422866,white
34666463,equal
8635331,black
32172221,white
10365465,black
33125223,white
33816651,equal
23947655,white
23003431,white
18634817,black
30587854,white
27213495,black
16741148,white
7063308,white
17540974,white
3815910,equal
12904655,equal
3581627,white
9232743,black
8556468,black
22348204,black
24093081,equal
18980841,white
15937669,white
25340703,white
27864206,black
5131564,equal
12290395,equal
20261411,equal
15263853,white
32042830,white
6069210,black
14152938,equal
5088063,white
19054197,white
22064381,equal
10095464,black
6355722,white
19470447,equal
19083319,equal
7488322,equal
4871586,black
27251245,equal
32356282,equal
11996350,white
18665792,black
18363581,equal
23573671,white
19806325,equal
4759309,equal
8827090,white
30593558,black
19420974,black
4141682,white
16755063,black
6862349,black
24631723,white
33606416,black
36918399,black
34428078,white
30960823,white
33912069,white
19015596,white
20843305,white
13682792,black
18988044,white
36808251,white
33372493,white
36747626,white
31321042,equal
19408072,equal
7131087,white
14994760,white
15499823,white
2800508,black
23271959,white
21680478,equal
3373928,white
2555803,white
20209624,equal
36247464,equal
34001089,white
33815300,equal
28281697,black
8301694,white
19410606,equal
13539176,white
23497688,equal
36287046,black
3267720,black
18742723,equal
16323915,white
30884602,black
15386746,white
26033639,white
825423,equal
7631418,equal
31467684,black
26921303,black
11402570,white
9368155,equal
596445,white
28737914,white
11939027,white
36624346,equal
14800056,black
30156266,black
17145484,white
36750050,white
13918439,black
14250568,white
11291077,equal
8716897,equal
35440792,equal
22005622,white
286584,white
25442128,black
15470617,white
12313031,black
6544906,white
32581980,white
1368101,black
3213741,white
23051395,white
4038837,black
16540867,black
18620616,black
19372124,equal
27577055,white
16207969,white
19649604,white
21605867,black
288165,white
15440916,black
16264775,black
28289084,equal
24422744,equal
6155373,black
32773638,equal
10096013,equal
26997632,equal
35883658,black
4090521,white
30150658,black
12131074,black
32388424,white
20625017,white
24177032,white
16971486,black
25673226,black
21962901,white
16971091,white
23051090,white
823692,black
22950567,black
23673099,black
24879820,white
27873921,black
13890013,black
29896940,black
27960275,white
17441955,equal
14229977,white
27442585,white
9790487,white
11193237,white
25476665,equal
18638100,white
27302405,equal
3223577,black
7121761,black
40482,black
13443093,black
10579219,black
22080478,black
27817586,white
17357266,black
2954609,black
3398105,black
29192993,white
31386356,black
12376811,black
18452547,equal
10014319,white
10720801,white
12275042,equal
29150555,equal
11015108,black
32686513,white
31361767,white
28369633,white
26541767,white
2548232,white
11356113,equal
5709010,black
19096771,black
4325925,white
799829,equal
2819297,white
28072141,black
6126517,black
36607747,black
36911595,white
13340258,equal
16474385,white
11136821,equal
6444967,white
21250218,black
36987770,white
34239629,white
36939684,equal
18710981,black
9883132,equal
6148183,white
20001763,white
11538341,white
16042945,equal
18562821,equal
9807727,black
7704880,equal
30914836,white
28158226,white
36944574,white
11432657,white
2585554,black
23972424,white
150031,black
23284291,black
36469271,equal
135539,white
15788127,equal
9783262,white
17300300,black
21463661,white
9714319,black
17689652,black
25048236,black
25989425,white
36137403,white
22931729,black
36797964,equal
12398516,white
9825121,white
22685552,black
32096455,white
25902302,black
28371440,white
27244927,white
21778560,white
24193783,black
19621364,equal
36653973,equal
3103329,black
30521605,black
11735467,black
7052201,black
6055731,black
33200427,black
15657725,equal
13735429,equal
22584264,white
25516618,equal
5278481,equal
11868855,white
17356738,black
30092821,equal
20585687,black
12479054,black
29254260,black
6156978,white
33250769,black
24681801,white
5840201,white
26701991,white
16055808,equal
13315907,white
17256295,black
6853743,black
18072887,white
31340157,white
17381714,white
10980719,equal
6069023,black
36336600,black
26144845,equal
12279532,equal
5359346,white
24249890,black
32632631,equal
28901727,white
3968510,equal
12899519,equal
18631955,white
14949642,equal
31874946,equal
28715110,white
7016941,black
35967811,white
1029167,white
15939282,equal
7879058,equal
21393437,equal
19610810,black
12030354,black
6206377,equal
25900528,black
19480447,white
1318772,white
35800376,black
8197132,black
31540955,equal
1221303,equal
2349610,equal
13874660,white
34427717,black
12757972,white
3898404,white
36521552,equal
5074739,white
5451524,white
17855394,equal
3755271,white
33429771,white
33280451,white
16303768,white
577882,equal
22046408,equal
19452894,equal
36576054,white
3530489,white
7384675,black
5275505,equal
35579367,black
1126673,white
18707912,equal
9726055,black
5239038,equal
33062391,equal
33191060,black
6592190,black
25490767,black
21426856,white
9538805,black
25930982,equal
29848072,white
30856213,white
27073780,white
11928757,white
23348207,black
6636849,black
20806269,white
8123017,black
20875700,white
3131017,white
19673512,equal
15733497,black
18219820,black
31260733,black
35781681,black
2056280,black
8704570,equal
33870051,white
30418178,equal
3133683,white
13692012,equal
17836469,equal
36904305,black
22206169,equal
22475610,black
10869589,black
25091168,equal
35907269,white
11699614,white
18493713,equal
30119255,black
31340988,white
31088213,black
24864813,white
19126324,white
23827072,white
24354592,equal
29206736,black
8078641,white
25289394,black
24721246,white
5753305,white
18149545,black
29629805,white
19701565,black
34436432,white
34848303,equal
32765329,black
34987021,white
33494771,equal
32047293,black
3064430,white
16159703,white
25971451,white
29092554,white
16321109,black
27216008,black
34523670,equal
20302216,black
21918801,black
16270280,black
26066634,black
22279120,white
14214439,black
24354250,equal
26369739,white
36832225,black
3907415,white
26227336,white
11187864,black
21946136,black
5323745,black
34438403,white
23323872,black
16569600,black
13402287,white
14572075,equal
28737540,white
33491260,white
23758122,equal
19963736,equal
35605086,black
24754347,equal
2056384,black
7512961,white
33656300,equal
20366818,equal
18686365,black
16369883,white
25075979,equal
23295083,white
31615438,white
7723884,black
33170906,black
14135090,equal
25727328,equal
22944542,white
34747420,white
21893467,black
23816322,equal
2665371,equal
10868781,black
3763523,black
29111134,black
14873484,black
6536657,black
1573872,white
27957309,equal
25671638,white
32776180,white
12058893,black
18996747,black
18809490,white
1111690,black
21533939,white
11856035,white
11998581,black
12166711,white
29921526,white
15546765,white
25363480,black
30204397,white
32493883,white
18617665,equal
21691036,black
20771023,white
28094522,white
17379587,equal
8524211,black
650294,white
28168889,equal
24768140,black
33549971,white
30796443,white
4355442,equal
30370755,white
1047245,black
20973305,white
17872748,black
29332552,equal
35789846,black
13583817,black
13048614,black
22053167,black
8244616,white
22230155,white
19429859,white
9093780,black
29058081,black
24418671,black
18111025,white
7281704,equal
14918881,white
17640723,black
9317357,black
7665626,white
23702957,white
29244328,equal
27398990,white
10108065,white
5170327,white
10652779,white
12300450,black
3308966,black
34022872,white
35213028,white
31534588,black
32688099,equal
13107704,white
949929,equal
30395789,white
14411002,equal
5914399,black
20910332,white
4232970,white
18930257,black
37026753,black
23528759,white
20936663,white
26896009,black
11401033,equal
25696225,white
36534659,black
14783894,black
20260861,white
23565053,white
28356495,white
33284118,black
19837997,black
14237723,equal
8332520,black
11123151,white
25951694,white
858950,equal
30459645,black
24508243,black
4597095,white
27217793,equal
5455489,equal
8604655,black
24244170,white
15086527,equal
15429995,white
8654008,white
12312056,white
2208049,white
2951930,white
3022477,black
36269010,equal
30924944,white
8680081,black
32102082,white
35358833,black
34019373,equal
5579366,black
34271285,white
3810429,equal
25548288,black
20044210,equal
2332143,white
29180989,white
2578229,white
23441621,white
28183255,white
6990290,white
26258827,white
5618776,white
22742173,white
1559706,white
4675327,equal
25140777,white
24858350,white
3932608,white
1903517,equal
31033465,white
30086946,white
36761885,white
34560609,equal
22158805,white
32735049,white
13965330,white
4531132,black
11582226,black
5044532,equal
17456360,black
29424092,equal
10206878,equal
33602115,equal
36799978,white
23060949,white
26261227,black
22795047,black
12035057,white
20864991,black
14981159,white
22111479,equal
20090311,black
10456301,equal
36087028,white
11230604,equal
11236387,black
393073,white
758673,white
9869086,equal
28808255,white
15809986,white
14830048,white
26887772,white
14053229,black
28402099,white
11564210,equal
13912176,black
34259404,white
14338825,equal
16641039,white
28806831,white
3332156,white
30990700,black
31970377,black
2080139,black
12850660,white
14388541,white
1708547,equal
2706972,black
18445070,black
17683072,black
23724488,equal
16172055,white
1351196,black
20515062,black
2253096,white
1301898,black
18455274,equal
5841007,equal
15104849,black
580569,white
15214646,white
4368233,equal
20935640,white
478512,black
602179,white
22533345,black
26351850,white
32089416,black
37107703,equal
12028610,equal
35642561,white
19906925,white
19117283,black
32036544,white
1326107,white
4431590,equal
1446203,black
16902026,white
29315804,white
30291317,white
32861489,black
9837944,white
36046682,white
25499109,white
31920722,equal
20194892,black
31975717,black
11525120,black
20635962,white
30941065,white
25150084,white
26855866,equal
30131359,white
10578507,black
11000603,white
1419973,black
20435975,white
2614357,black
8106764,black
27344676,black
29577408,black
16386944,white
21148100,white
13051244,white
13459852,black
6387144,white
25392599,white
29477015,white
25299731,black
4173135,white
2816955,white
29469840,black
15698161,white
6814579,black
12238075,equal
15955269,white
5560984,equal
13006090,white
30526373,white
32436936,white
19260671,black
29108788,white
11426804,equal
28121744,white
15473991,black
25689696,white
20664183,white
35705540,equal
5363154,black
4470864,white
12507497,black
21326372,white
30735039,equal
6574168,white
36913427,equal
5934686,white
9516060,black
17332367,black
28153777,black
17082352,black
6771025,white
22586495,black
2749803,equal
2980835,white
9180925,black
34254358,white
35383557,white
27151394,equal
33504740,equal
8605456,black
5350709,white
21930306,black
14781106,black
3979746,black
27892036,white
18849363,white
32752126,white
27090965,black
16478266,black
23283728,equal
6301732,equal
20178729,equal
28390493,white
23504765,equal
13740838,equal
19449711,equal
19072965,equal
17593731,black
10164136,white
10704178,white
30042694,black
4197623,black
2928937,white
13174610,white
4061358,equal
15145445,black
2941138,equal
11262205,equal
6319219,black
18845010,white
20956220,white
13139477,white
30423438,equal
27924607,black
7324779,black
26884316,equal
28438425,white
2414309,white
29618245,black
24068275,black
22817930,black
28217597,equal
16704983,equal
9800761,white
3597003,white
23333766,white
36198940,white
20304130,equal
16623062,equal
20687030,black
16254271,white
19413857,white
17624837,white
21178752,white
583292,equal
14089701,black
34862170,white
14046759,white
1656211,white
15617446,black
13696543,white
10134371,white
25549971,black
32523556,black
23889695,equal
14762427,equal
35864368,white
10811531,white
9719160,equal
9790219,black
17744167,equal
15912105,white
31103333,equal
10773748,black
26976914,equal
24178528,white
7095512,equal
5801163,white
29698928,black
21548850,black
5321892,black
532107,black
310010,equal
16956498,white
36350762,equal
27696470,black
5801532,white
34525356,white
8433018,white
31247949,black
9570300,black
35162725,white
30893731,white
4691124,white
1331197,black
985731,equal
5397758,black
21357880,black
2946468,black
9915431,white
16807331,white
11263619,white
35686449,white
36693914,white
28541114,white
31281217,white
19288761,white
34394258,white
33719220,white
31724475,white
5471371,white
15200972,equal
19858971,equal
30516378,black
22130483,equal
21119262,white
4689276,white
5457095,black
12667176,white
27904570,equal
6731067,black
27958360,white
28541020,black
7977576,white
16149615,white
35312167,white
4697230,black
13337299,equal
11743697,white
23131753,white
15719426,equal
546813,equal
25243401,equal
27869983,black
3683076,black
27049981,white
8758821,black
19985590,equal
5977,white
57642,black
28350848,white
11967884,equal
6737224,equal
25639669,black
23783018,white
35475106,white
5166177,black
4195712,white
17318295,white
7787580,equal
4888776,equal
8679279,white
26378938,white
3221749,equal
22150255,white
13101342,black
14587345,equal
12414468,black
2619812,white
20124910,black
12436490,black
36447399,white
16527531,equal
20790428,equal
27985973,white
24325473,black
32015678,white
28586111,white
20023922,equal
18457321,white
17320878,white
12440360,white
26037993,white
8629659,black
5500793,equal
15129019,white
7000742,black
14440798,equal
16444854,black
27434717,black
5436724,equal
33214498,black
35808435,equal
36587675,white
19910113,white
23804859,white
7963634,white
3858358,white
12321937,black
31098351,equal
8349170,equal
30989987,equal
2062783,white
9610770,black
30066116,equal
33999338,white
22012687,black
21738671,equal
17697260,white
9981183,white
23402823,white
211186,white
35431416,black
688826,equal
25318707,white
9278206,black
6246117,black
36055517,white
25889233,equal
12702995,equal
8657248,black
23160905,black
11829925,black
23763698,black
10902391,black
32981982,white
18214957,equal
26008062,white
17436717,equal
27374624,black
12504582,white
26064292,black
4701855,white
36221841,white
6381861,black
7575854,equal
1717780,equal
32909472,white
34295401,equal
35623442,white
28220047,equal
34792777,equal
7509804,white
31175622,white
3937175,black
11398567,black
17537494,black
15548144,white
7468747,equal
35534668,equal
19243001,white
36852183,white
27102039,black
30907002,equal
28291743,black
25174089,equal
31975961,equal
34108992,white
36915887,equal
22405412,black
31708735,white
10012085,white
22802399,equal
24159274,black
16959114,white
35397448,white
21199980,white
9108719,white
32126264,black
31970962,white
37001722,white
21771221,equal
17372652,white
8474725,white
4511801,equal
2004831,equal
20238943,white
31029792,black
34885768,black
28821760,equal
15238363,white
13761373,white
35461803,equal
10652007,white
21948821,equal
16646320,black
14961519,white
22713250,equal
23440915,white
26332476,black
2447605,equal
24959272,equal
34747439,black
8538416,black
5068233,black
24688075,white
11744809,white
33126378,black
17268354,white
26048745,white
8466264,black
5952617,black
5330664,white
28723287,white
30443970,white
27709898,white
37002902,white
30919363,white
3285459,black
6363457,white
24163350,equal
22879192,white
16004124,equal
19905046,equal
29379177,white
2974819,equal
28367543,white
4903222,white
5201353,white
30816865,white
29161266,equal
11541575,equal
1033084,black
12503205,equal
28167155,equal
22561613,equal
8206958,equal
6094195,white
32609878,white
10141873,white
1208421,white
25621825,black
31056592,equal
6279088,black
30559162,black
3482565,white
23196210,black
14477816,black
29419615,black
11225377,equal
8756563,black
2142602,white
7483222,black
9364359,white
2429735,black
17008481,white
17373527,black
34307439,black
33089912,black
9295632,equal
34555397,equal
29790697,black
24257118,white
11462434,white
36097410,white
8723000,white
20213161,white
32575045,equal
7305667,black
20567153,equal
18079369,black
11173746,equal
23445950,black
25686536,equal
23449685,equal
1308165,white
9160804,black
7121080,white
26842609,white
14295062,white
6477287,black
11792616,black
20235146,black
30832284,white
14852868,black
24144545,white
14845561,black
7799095,white
33480053,black
5270867,white
10957201,black
2401779,equal
23276006,equal
33423911,white
22301693,white
3189343,white
15564080,equal
20049690,black
13736812,equal
28874970,white
21944710,white
30839916,white
5729903,equal
36420965,white
23187427,black
254502,black
8600004,black
17613190,equal
27875929,white
25444280,white
20768541,equal
5221324,equal
12813048,white
1599600,black
6604437,black
9384313,black
23034090,equal
22697780,black
1642409,white
19772489,white
21271108,white
12164361,black
18743198,white
19566907,white
27106517,white
22141726,black
26101081,equal
33645901,black
28527809,white
29368855,black
35568562,white
15377178,equal
2414404,equal
32395766,white
10133149,white
22875487,white
10101338,white
12110534,white
33852265,white
18459024,black
29951844,black
32394094,equal
33664437,black
11065763,equal
2051215,black
3513165,white
19021100,equal
727419,black
7047415,white
17044780,white
2554927,equal
21456504,equal
17409609,black
22086200,white
22510373,white
6718881,black
1574125,black
25476229,black
12533991,white
187951,equal
1356311,equal
23709909,black
32934651,white
22844757,equal
20434094,white
17770487,equal
25395476,equal
32950221,white
5879030,equal
25144257,white
20599800,black
25936333,white
33889797,equal
29328903,equal
21889601,white
10899585,white
18682229,black
30029178,white
11211944,white
26493271,black
10652581,white
25301054,white
30004811,white
21355715,white
17638573,black
29095230,white
4918373,black
36968067,equal
16331109,white
12867040,equal
4943131,equal
33964695,white
29625276,white
24482179,white
37112049,black
16669783,white
3405306,equal
9753208,black
8500649,white
3144368,equal
1936399,equal
12281634,white
13625309,equal
14342760,equal
2935552,equal
12733126,equal
989452,equal
19488597,equal
2979952,black
5004520,white
20508326,white
9368903,white
32327828,black
10962468,white
25332128,white
25341710,equal
16631974,black
4593691,white
8753719,equal
18812692,white
26346526,black
15630165,black
22142613,white
32762703,equal
17818717,equal
33299498,white
30822778,white
28628147,black
6677318,white
36527864,white
35887072,black
2742472,white
36458535,white
32472634,white
8933447,black
30168682,white
13747317,equal
35132182,equal
14688349,equal
11893793,black
22032208,white
29574912,white
32935256,black
29522829,white
21345958,black
35241830,black
15535809,black
17060014,equal
26614565,white
501891,white
28961604,white
32026027,black
24343022,white
9369642,equal
20291668,black
13870945,white
25515723,black
26025237,black
1357819,black
1948764,black
29914005,equal
36584684,white
10928401,black
33972214,black
19443358,black
25887406,white
23631148,equal
24634883,white
23352072,equal
24568309,equal
26686921,black
19012264,black
8777074,black
30975280,white
25435443,black
2471626,equal
8540567,black
20455304,white
18135693,black
27227547,equal
26575259,black
14203376,white
36322399,equal
35122546,equal
17940942,white
7141570,equal
22498296,black
22990588,white
6100426,white
31561705,white
9168767,white
18258114,black
22008067,equal
35719594,black
33450972,equal
14519431,white
7200200,white
36488703,white
20278964,equal
36781752,white
3360167,black
33124581,white
33785471,black
36363776,black
28908113,white
31957701,equal
23281079,black
8979688,white
21031110,black
34846097,black
8062177,equal
1887382,white
9721561,white
16874800,white
29794645,black
33159245,white
32349248,equal
3163131,white
5573868,white
29395965,equal
13756296,white
17407935,black
32464111,white
29981944,equal
7698588,black
17970632,white
29681067,white
34538345,white
11703339,equal
21953403,black
1611093,black
6346684,equal
10846485,white
2255889,equal
26017438,equal
6320804,white
37090873,black
14484795,white
10366152,black
20127182,white
33484814,white
36962872,black
135318,white
14232553,white
8501631,white
16585458,white
31286634,equal
11434447,equal
37086735,black
4953910,white
12555284,white
30157737,white
29470129,white
27401026,white
19825305,black
33639886,white
16817473,black
14441383,black
26328941,black
31086673,white
36304491,white
21382075,black
35963277,white
35319357,black
13964339,white
12264451,black
8677632,white
15209059,black
23891134,equal
178902,white
21166859,equal
11211273,black
25425159,black
5568492,white
8262373,black
31932830,black
8158048,white
23065339,black
5606086,equal
34839721,white
26883565,white
16979900,equal
26113030,black
26508967,equal
34613558,white
29947293,black
20035899,black
12643674,black
4886037,white
12870487,black
29160490,equal
2427272,white
806739,black
239463,white
17559289,equal
5639224,equal
14419563,white
29214847,equal
31157176,black
5157764,black
12373829,white
27138964,white
5852125,equal
20900217,equal
35431652,black
28770800,white
22545495,equal
7366261,white
214838,black
38532,white
15207033,black
4601469,white
22302288,white
22557016,black
26014500,white
34812349,white
12191662,black
3802499,equal
19502146,white
6316236,white
17247203,white
1072384,white
36413569,black
1609865,black
21196674,black
30105818,white
17418035,white
24987592,white
4359871,white
17144027,equal
29663355,equal
28086461,white
27935850,black
13121235,white
34415928,equal
12668133,black
16881488,white
13906370,black
12942383,white
20428371,white
17242074,white
20364054,white
9792725,black
25194370,equal
5440885,equal
33901639,black
2132015,equal
12627189,white
23855513,black
10678957,equal
29789413,equal
2835650,equal
27553059,equal
3381971,equal
19591450,equal
11244610,white
17136942,black
20680396,equal
21194692,black
36610336,white
11965128,black
2165579,equal
24533390,white
641456,black
25192662,white
25611081,equal
7792489,white
15524026,equal
22000180,black
19298935,white
28548813,equal
22972043,white
12550951,white
34055499,white
24859994,equal
34097519,white
12975940,equal
11928988,white
35896746,white
2116546,equal
18686965,white
21950532,equal
21453431,equal
32203921,white
37113715,white
20086771,white
23076116,white
17180030,equal
1376515,equal
26207607,white
15898155,white
33071860,equal
28310069,white
36060968,black
16635530,white
34420518,black
16581528,white
6183190,black
16859652,equal
11323270,black
24847986,equal
24436372,white
19658801,white
18042866,white
28980133,white
21389793,white
32071992,black
15317428,black
21074865,black
23304457,white
7905014,equal
21544041,black
22523500,black
24727205,white
35625402,white
3916051,black
1785419,white
16507555,white
17864761,white
1683428,equal
10140274,white
8288860,black
31356082,equal
10933695,white
19519037,black
12434878,black
4805064,black
17825055,equal
31928925,black
31391662,black
3691556,black
21742807,black
4474127,black
11674384,black
34127865,black
302024,white
32222755,equal
36313437,black
29720949,white
6745324,white
29552823,white
36406772,black
6817321,black
21237027,white
32353819,black
551304,black
3201968,equal
23338855,black
6070283,white
29719955,white
4100482,black
22127673,white
12924401,white
1471583,black
9466985,black
33083552,equal
14887964,white
16694800,white
33901481,white
15084319,black
34953466,white
12036700,black
20968774,equal
11786651,white
20043676,equal
15898929,white
28648499,white
5388645,black
21260572,black
29284699,white
20177116,black
2010802,equal
14210446,black
7931081,equal
26816951,white
27811812,equal
10750404,white
13349961,white
31930852,equal
35821797,black
29610473,equal
32976491,equal
21997296,white
1981982,white
15207793,black
33843979,white
19046161,white
4757648,white
28039106,black
25468018,white
31155662,black
22214936,white
17544547,white
1861882,black
24420374,black
34096623,black
6994048,black
21106611,white
16454479,white
20704967,black
33738737,white
17422822,black
14366878,equal
28550546,black
10921210,white
426522,white
6095197,white
3399167,black
20248801,white
18878168,white
22561178,white
10403037,white
20496680,black
8017320,black
7687480,equal
10199553,equal
25264129,white
17117355,equal
30235593,white
17121510,black
16037588,white
26083423,black
34579599,equal
15198039,white
6192746,white
501700,white
18397518,black
35046913,white
5403236,white
30376583,equal
35484872,equal
15907693,white
11409540,white
28501843,equal
4189504,white
34542183,white
8317375,white
11235808,white
317157,white
10217458,white
9096576,white
32797747,white
3760643,white
20283344,equal
36094419,white
2039454,white
10800936,black
16463661,white
16655871,black
4346520,white
8182975,white
17030989,equal
15202043,white
20880675,black
3654946,white
31473198,equal
21671575,black
1603230,black
28758944,white
5616723,equal
2535002,white
2878456,white
28680320,black
28399444,black
14743850,white
33909768,white
35963855,white
32377164,black
26732767,white
31892112,white
23595021,equal
1384029,black
25705328,white
11960109,black
15369817,black
30457486,white
11840016,white
17929236,white
11964123,white
5492174,equal
34673186,equal
36178296,white
34906614,white
15927037,white
2965954,equal
34131695,equal
23313205,equal
389344,black
101031,white
30212121,equal
4424124,white
25414353,black
14467400,black
13039872,white
29261437,black
32359451,white
34728835,white
4444811,black
16994505,black
1722433,equal
21798004,black
9295328,equal
21817015,equal
2291734,white
30467945,white
4908207,black
21659167,white
19546656,black
829778,equal
20339921,equal
12180015,white
21367399,white
12085623,equal
28781481,white
8583852,black
32614790,white
19320562,white
5468099,white
19217036,black
24730185,black
14751551,white
9468997,black
33338180,white
33856908,black
13933985,equal
15251018,equal
34289513,white
16321711,equal
9667819,white
3712904,black
8518120,equal
25595046,white
1513251,white
19075518,black
25842588,white
30314428,black
5376664,white
6039337,equal
33988853,equal
10744157,white
26135878,black
7787800,black
26419092,white
29589035,white
30675175,white
9210136,white
14079790,black
29317894,white
6485225,white
8762404,white
30468746,white
818616,equal
6912121,equal
3969107,equal
1536266,equal
26383800,black
4723186,black
28760070,black
